has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,29,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,https://notifications-lucky-cake-eastcloud67.fresfst.workers.dev/?data=bWFyZWsuYmVuZXNAbXVwLmN6,1
1,1,1,0,0,1,0,0,0,0,0,1,12,1,0,103,0,0,21,18,19,9,1,1,1,3654,0,105,55,211,0,1,0,0,1,1,28,1,0,0,0,44,0,https://ow.ly/k0rN50UNsSi,1
1,1,1,0,0,1,1,1,1,1,0,8,4,0,0,86,0,0,1,0,22,25,1,0,0,945,3,4,1,77,0,1,1,0,0,1,5,0,0,0,0,348,0,https://sites.google.com/view/gmxbvcbvj/home,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,0,0,1,8,0,28,4,0,0,0,341,0,4,2,56,0,0,1,0,0,1,7,0,0,0,0,10,1,https://attmailupdatedadventure.weebly.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,130,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://pjkhbvhcgfhgf1jhjgj-fdzsdjfkglkjhghftjfhgjhkj.teemill.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRAL6lXsDV8njxYSA7e_KFnC0XtzDuGTlnOesZISspEBfT03uDoctKxukgFMB2SuPoOUr88fnU3H43g/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQGdjRv_d-UnFxQSupg-hzgXBtuc9WNxDV4SY_wT5O7h3_2J2UFuwQ7XOEe4m-JxB2H-5-IHIM74AIK/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,4,8,1,0,0,62,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,https://telegrams-h.com/dist/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://telegrams-h.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,46,0,0,0,78,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,https://id-ionos-de-webmail-kunden-system.blogspot.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,33,0,0,0,79,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,https://www.alfolw.dk/3.*@b.c,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,0,0,1,8,0,29,7,0,1,0,388,0,4,2,64,0,0,1,0,0,1,7,0,0,0,0,11,1,https://servicecheck2025.weebly.com/,1
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,8,0,0,9,7,56,16,0,1,0,535,0,11,5,131,0,1,1,0,0,1,17,1,0,0,0,9,0,https://writteon2.wixsite.com/my-site-1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,4,8,1,0,0,62,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,https://telegrams-i.com/dist/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://telegrams-i.com/,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,4,8,1,0,0,62,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,https://telegrams-k.com/dist/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://telegrams-k.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://monespacesante.assure-droits.com/index.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://monespacesante.assure-droits.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1,25,0,1,0,717,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,http://sodiwisiaa.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQZPzdI7yMde_KlEiz1Fcch-9h2ufvWcNLT9e0kzmJbq_IkMNjqzy2YYCZRZnEaSWQ8jzxoQXQJFV1j/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS7qxuJDiDSMwzUdj0d2AJB0vlgWcEf0s8j8i8_6U4Xxh-6SrAepEYIOkuv3uMffpLKTWXRzYldUM94/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQZPzdI7yMde_KlEiz1Fcch-9h2ufvWcNLT9e0kzmJbq_IkMNjqzy2YYCZRZnEaSWQ8jzxoQXQJFV1j/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,27,0,0,0,117,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRSK4m51sx_Hufwa24zSpZQCyXh70YPzb2v5zBZP1x9M3zMQAP0jpRbrbS5QEhBP0ysYc2mAnoiIaOQ/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,8,0,53,14,0,0,0,306,0,1,5,63,0,1,1,0,0,1,16,0,0,0,0,6,0,https://upgrading111.wixsite.com/my-site,1
1,1,1,0,1,1,0,0,1,0,0,10,1,0,0,2,0,1,12,0,25,69,0,1,0,629,0,13,7,76,0,0,1,1,0,1,12,0,0,0,0,13,1,https://yourdailydelvry.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,0,0,2,7,0,25,8,0,1,0,393,0,4,2,58,0,0,1,0,0,1,7,0,0,0,0,10,2,https://xfinitywebmailw3r.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,7,1,0,0,2,0,1,12,0,24,14,0,1,0,441,0,6,3,45,0,0,1,1,0,1,8,0,0,0,0,9,1,https://infouned5142.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,0,0,1,8,0,29,12,0,0,0,404,0,5,3,67,0,0,1,0,0,1,9,0,0,0,0,10,1,https://currently67489393.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,0,0,1,7,0,24,4,0,0,0,277,0,6,4,38,0,0,1,0,0,1,9,0,0,0,0,8,1,https://btfrufjvbjrujrh.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,0,0,2,7,0,27,4,0,1,0,384,0,4,2,57,0,0,1,0,0,1,7,0,0,0,0,10,2,https://sparkonline11.weebly.com/,1
1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,4,1,5,0,5,0,0,0,100,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,4,https://firebasestorage.googleapis.com/v0/b/updar-bfca4.appspot.com/o/natheindex.html?alt=media&token=76bd2123-b7ea-4eaa-b9af-a89bc20315a6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://br.brasil108-6015.com.br/~fatur7488466/api/?metodo=salvasenhacard,1
1,1,1,0,0,1,1,0,1,0,0,10,2,0,36,4,0,0,3,17,4,21,0,0,1,1105,1,3,4,38,0,1,1,0,0,1,2,0,0,0,0,1,0,http://br.brasil108-6015.com.br/~fatur7488466/senha.php?cpf=&amp;card=,1
1,1,1,0,0,1,1,0,1,0,0,10,2,0,36,4,0,0,3,17,4,21,0,0,1,1105,1,3,4,38,0,1,1,0,0,1,2,0,0,0,0,1,0,https://br.brasil108-6015.com.br/~fatur7488466/senha.php?cpf=&amp;card=,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://br.brasil108-6015.com.br/~fatur7488466/api/?metodo=salvasenhacard,1
1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,16,2,0,1,14,0,0,0,154,0,0,42,0,0,0,1,0,0,1,1,0,0,0,0,0,1,http://br.brasil108-6015.com.br/~fatur7488466,1
1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,16,2,0,1,14,0,0,0,154,0,0,42,0,0,0,1,0,0,1,1,0,0,0,0,0,1,http://br.brasil108-6015.com.br/~fatur7488466/,1
1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,16,2,0,1,14,0,0,0,154,0,0,42,0,0,0,1,0,0,1,1,0,0,0,0,0,1,https://br.brasil108-6015.com.br/~fatur7488466/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRHfGyPtKDTJRkjYme9Agln5KZ-dPH7JU24yRdpr9UEtjAghAVhIds2UL0iBWyHeijqT0IcWsu77I2c/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://monespacesante.assures-droits.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://monespacesante.assures-droits.com/ask/calcul.php,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,4,8,1,0,0,62,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,https://telegrams-w.com/dist/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://telegrams-w.com/,1
1,1,1,0,0,1,0,0,1,0,0,9,9,0,0,7,0,0,7,5,5,58,0,0,0,3076,4,10,7,73,0,1,1,0,0,1,24,1,0,0,0,12,0,https://newprogrambingkasewallet.offi-ciall.com/log-masuk.php,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,0,0,14,3,9,23,1,0,1,1315,0,42,11,93,0,0,0,0,0,0,11,0,0,1,9,0,0,https://telegramzt.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,2,3,1,0,0,0,0,1201,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,https://t.co/nogwjy1BuU,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,2,3,1,0,0,0,0,1178,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,https://t.co/9wafIgryD7,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,2,3,1,0,0,0,0,1201,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,https://t.co/yiUh5GcSyu,1
1,1,1,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,3,3,12,28,0,1,1,471,0,7,4,19,0,0,1,0,1,0,2,0,0,0,0,8,0,https://webmail-settings-493843.mos.ap-southeast-2.sufybkt.com/russian%20successful%20login.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,1,0,0,250,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://vitasporto2025.framework360.it/login-1/,1
1,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,2,6,1,15,0,1,0,175,0,1,6,4,0,0,1,0,0,1,2,0,0,0,0,1,0,https://instagramcybersecurity.vercel.app/,1
1,1,1,0,0,1,1,0,0,0,0,2,3,0,53,0,0,0,88,1,1,18,0,0,0,760,2,17,4,72,0,1,1,0,0,1,9,0,0,0,0,26,0,https://info239483.github.io/,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,15,0,21,35,0,0,0,63,2,0,1,32,0,0,0,0,0,0,6,0,0,0,0,0,0,https://www.speare.com/s/vYgvgfl2EytIf1EZ,1
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,8,0,0,2,3,0,9,1,0,0,268,0,11,4,8,0,1,1,0,0,1,2,0,0,0,0,2,0,https://instagram-five-sandy.vercel.app/,1
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,8,0,0,2,3,0,9,1,0,0,268,0,11,4,8,0,1,1,0,0,1,2,0,0,0,0,2,0,http://instagram-five-sandy.vercel.app,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://f930dc1b3c.byethost11.com/cg91a3111c2ass/?i=1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,13,0,0,0,37,0,1,0,2,0,0,0,0,0,0,16,0,0,0,0,1,0,https://requiredupdate.studio.site,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://marketplace-item-556314385.hstn.me/?i=1,1
0,1,1,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,4,0,6,0,0,0,0,46,0,0,3,18,0,0,1,0,0,1,6,0,0,0,0,3,0,https://foldersiginattdynamiciamlrrlrrcontrollerinboxrediretr.ubpages.com/d7b3ac80-d977-11ef/,1
0,1,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,3,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,https://encrypted-portal.com/?keyname=EPYzJLX,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,87,0,1,0,1688,0,17,4,36,0,1,0,0,0,0,2,1,0,0,0,4,0,https://martynoff.ru/Barverfi.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,87,0,1,0,1688,0,17,4,36,0,1,0,0,0,0,2,1,0,0,0,4,0,https://artemius-lab.ru/indexx.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,6,67,16,49,1,1,0,17961,0,2,0,8,0,0,0,0,0,0,17,0,0,0,0,3,0,https://ln.run/1bw-C,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-1b0dc063bf0c4c0fbc95bee2cd4c9fa7.r2.dev/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,25,0,0,0,115,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRSwVBNJo7-aAy3o4wyeltc-P7gAsjyjEodf-qYj9JJTpcUow3UELp52DrIGK7pqM7A6HE9wZyDWsR2/pub?start=false&loop=false&delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,17,0,1,0,315,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://qr-codes.io/LdP6Wy,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,14,0,0,0,41,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,https://supportcenter-business.pages.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,14,0,0,0,41,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,https://metasupport-centers.pages.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTSHo-wt6R076UCnnHNM1Zlruy7zoN_kKdRcsC_hMuh-DA9j0Z39uuaXszPIOFsd_PvN66d2l4_uoMf/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,14,0,0,0,41,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,https://metahelps-centers.pages.dev/,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2915,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/tve3w59y,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2915,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/3v9e3j7s,1
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,9,0,55,29,0,0,0,371,1,1,3,88,0,1,1,0,0,1,16,0,0,0,0,8,0,https://ligneservicevocale.wixsite.com/ligneservicevocale1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,15,0,0,0,0,68,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://attmailwebhome-0877604.weeblysite.com/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/fhhJ1zzow2pd,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/Bbva_login,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://q-r.to/fhhJ1zzow2pd,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://q-r.to/Bbva_login,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://l.ead.me/fhhJ1zzow2pd,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://l.ead.me/Bbva_login,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,59,1,1,0,1430,0,3,2,5,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/cetak-kupon-festival,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,1,1,0,1081,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/4a14aAp,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,1,1,0,1081,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/42m9eNM,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,1,1,0,1081,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/41P3PyL,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,1,1,0,1081,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/40ycumU,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,1,1,0,1081,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/40oI4o3,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,1,1,0,1081,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/3WqRhdg,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,1,1,0,1081,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/2201strp1,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,2,3,1,0,0,0,0,1177,0,56,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,https://t.co/iR70p75b48,1
1,1,1,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,1,1,3,10,0,0,0,427,0,3,2,22,0,0,1,0,0,1,4,0,0,0,0,6,0,https://yylzt.shop/?ga=pb8ta2&y=854&resolution=1f8b6054jj&j=x4y42,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,6,0,0,0,62,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,https://cetakkuponbri2025coid.bubbleapps.io/version-test/dd,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,47,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://db-tan-erneuerung.app/,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,4,8,1,0,0,62,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,https://telegrams-x.com/dist/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://telegrams-x.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,9,27,1,0,0,150,0,1,0,8,0,0,0,0,0,0,14,0,0,0,0,1,0,https://campsite.bio/myaccount678,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,3,0,1,8,0,30,12,0,0,0,487,0,8,3,67,0,0,1,0,0,1,9,0,0,0,0,10,1,https://currently7799.weebly.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRnQAgwwoERT0ik1kUZmzLM9m2SSK6I3LoSqSRxH_Pj4Tqql7s2P1Ug5GTAYeKBPApAJAITqRDElNaC/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,39,0,0,0,129,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRVLUKhRgS4vHfY2jPx2A7cc3SP8434RCuVgzF-P_6r2ibGltm3txVCDlZsH_RFxR6DM6SZOfsfy6q8/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,39,0,0,0,129,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRVLUKhRgS4vHfY2jPx2A7cc3SP8434RCuVgzF-P_6r2ibGltm3txVCDlZsH_RFxR6DM6SZOfsfy6q8/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://mohitsolanki.com/wp-admin/user/DE49.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS1aGiuKWoHKK5fxa8NnWrLwIx19KbjvLDBO9Y21Drj0pL6D-LjXCRI-CQsBHNb1kPF9ioiEtXWpMhJ/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,36,0,0,0,126,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSuc3PWYIp2vXsz85sfIQDErtqGveDTdwa3KUskAFwx90gkz0I7t3ojGbje879Bsnv-Bz5neSy_l3jd/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,1,1,1,0,0,31,8,0,15,169,0,0,51,2,44,28,1,1,0,6155,4,220,13,246,1,1,1,0,0,1,20,1,0,0,0,110,0,https://gasparirealestate.com/search/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,12,0,0,0,27,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://tonkeeper.github.io/airdrop-reference-dapp/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,53,0,0,0,143,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSgK3pqQFzxVSlP0NE2JU1WZpCOycclP73YJ9eD4_7vbchEij8HEbSWGBK4SnoQSLvuhlhrjdF47RBR/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,0,0,1,8,0,29,12,0,0,0,362,0,4,2,64,0,0,1,0,0,1,7,0,0,0,0,10,1,https://shawwebmailunithelp.weebly.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,85,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://www.dropbox.com/scl/fi/cbi1bttz6vyv9k4dx7ks2/ATT-MAIL.papert?rlkey=k1212s650y9rec3vrc4z83so9&dl=0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,44,35,1,0,0,176,0,0,1,10,0,0,0,0,0,0,14,0,0,0,0,0,0,https://builder.bookipi.com/pages/webmail/,1
